bssid,frequency,legit,rss,ssid,timestamp,wifiNo
b0:95:8e:2e:8b:ac,2462,true,-75,4H-05-4G-121,49710755970,1
28:a1:eb:9a:2e:28,2467,true,-76,2H03,49710755968,1
28:a1:eb:9a:85:4e,2467,true,-70,Mobile(4H03),49710755964,1
90:17:ac:ac:55:4b,2462,true,-55,,49710755961,1
fa:59:71:4e:3d:f6,2462,true,-92,DIRECT-UFLAPTOP-27TC7V6MmsDD,49710755958,1
50:01:d9:76:2c:e0,2462,true,-76,TP3218-55,49710755955,1
90:17:ac:ac:84:cb,2472,true,-69,,49710755952,1
a0:63:91:49:51:4f,2452,true,-70,Meetingcontrol(4H03),49710755949,1
90:17:ac:ac:55:4f,2412,true,-59,,49710755945,1
5c:a8:6a:9e:96:23,2447,true,-76,HUAWEI-E5573-9623,49710755943,1
c0:f2:a2:f0:ea:05,2447,true,-86,MiFi_EA05,49710755939,1
90:17:ac:c0:78:ef,2412,true,-88,,49710755935,1
b8:27:eb:54:02:01,2437,true,-79,Autolabor,49710755932,1
5c:ea:1d:47:90:8a,2437,true,-94,HP-Print-8A-M126,49710755928,1
38:37:8b:17:ad:b5,2432,true,-77,HUAWEI-B315-ADB5,49710755925,1
a8:0c:63:e8:d1:87,2432,true,-86,HUAWEI-D187,49710755919,1
90:17:ac:ac:7f:ef,2412,true,-72,,49710755916,1
9c:37:f4:04:9e:ef,2412,true,-78,,49710755912,1
90:17:ac:ae:11:af,2412,true,-65,,49710755908,1
90:17:ac:ac:92:2b,2412,true,-64,,49710755905,1
90:17:ac:bf:c8:eb,2412,true,-83,,49710755902,1
90:17:ac:ac:88:0b,2412,true,-54,,49710755898,1
9c:37:f4:04:a1:ef,2412,true,-55,,49710755895,1
9c:37:f4:04:a1:eb,2412,true,-55,,49710755892,1
90:17:ac:ae:11:ab,2412,true,-55,,49710755888,1
b4:43:26:1e:36:8b,2412,true,-78,hw_manage_3680,49710755885,1
90:17:ac:ac:88:0f,2412,true,-54,,49710755882,1
ac:f9:70:89:80:cb,2412,true,-82,hw_manage_80c0,49710755871,1
90:17:ac:c0:6f:d1,5805,true,-93,Huawei-Employee,49712522255,2
90:17:ac:ab:ed:31,5805,true,-91,Huawei-Employee,49712522252,2
d0:76:e7:f2:d5:1c,5785,true,-86,TP-LINK_5G_D51A,49712522247,2
48:7d:2e:e9:75:9c,5765,true,-85,TP-LINK_5G_JIAO,49712522244,2
a0:63:91:49:51:4e,5765,true,-82,Meetingcontrol(4H03)-5G,49712522240,2
b0:95:8e:2e:8b:ae,5745,true,-61,4H-05-5G-121,49712522237,2
88:d7:f6:b6:59:e4,5745,true,-74,HWTXM_5G,49712522233,2
f0:c8:50:06:a3:dc,5745,true,-91,LCX_Test,49712522230,2
8c:6d:77:ec:ec:6c,5280,true,-74,HUAWEI-5GCPE-5G-EC69,49712522225,2
90:17:ac:c0:84:9f,5240,true,-79,,49712522221,2
90:17:ac:ab:e8:71,5240,true,-84,Huawei-Employee,49712522219,2
90:17:ac:ac:43:31,5240,true,-94,Huawei-Employee,49712522216,2
88:ce:fa:f6:62:e6,5200,true,-86,HUAWEI5G-UMTSNP,49712522212,2
b4:43:26:1e:2a:51,5200,true,-81,Huawei-Employee,49712522209,2
74:72:b0:df:b0:b9,5180,true,-88,AP-74:72:b0:df:b0:b9,49712522206,2
90:17:ac:ae:85:df,5180,true,-88,,49712522202,2
90:17:ac:c0:25:5f,5180,true,-79,,49712522199,2
90:17:ac:c0:ee:df,5180,true,-85,,49712522191,2
ac:f9:70:89:9b:71,5180,true,-88,Huawei-Employee,49712522185,2
90:17:ac:c0:fe:9f,5180,true,-81,,49712522183,2
28:a1:eb:9a:2e:28,2467,true,-64,2H03,49712522180,2
90:17:ac:ac:8a:4f,2412,true,-56,,49712522175,2
b0:95:8e:2e:8b:ac,2462,true,-66,4H-05-4G-121,49712522173,2
9c:b2:b2:e9:1b:49,2462,true,-76,H3,49712522170,2
90:17:ac:ac:55:4b,2462,true,-54,,49712522167,2
90:17:ac:ac:8a:4b,2462,true,-66,,49712522162,2
a0:63:91:49:51:4f,2452,true,-65,Meetingcontrol(4H03),49712522159,2
f4:cb:52:7a:d8:4f,2437,true,-82,HUAWEI_novaplus_570D,49712522156,2
2e:f0:a2:0b:4e:9e,2437,true,-81,iPhone,49712522153,2
8c:6d:77:ec:ec:6a,2437,true,-79,HUAWEI-5GCPE-EC69,49712522149,2
38:37:8b:17:ad:b5,2432,true,-66,HUAWEI-B315-ADB5,49712522147,2
a8:0c:63:e8:d1:87,2432,true,-73,HUAWEI-D187,49712522144,2
90:17:ac:ac:7f:2b,2422,true,-65,,49712522140,2
ac:f9:70:89:89:8b,2412,true,-63,hw_manage_8980,49712522134,2
90:17:ac:c0:57:9f,5180,true,-72,,49712522130,2
90:17:ac:ac:56:bf,5180,true,-71,,49712522125,2
90:17:ac:c0:30:7f,5180,true,-75,,49712522122,2
90:17:ac:c0:75:ff,5180,true,-88,,49712522118,2
90:17:ac:bf:ba:1f,5180,true,-88,,49712522113,2
90:17:ac:c0:4f:1f,5180,true,-76,,49712522108,2
28:a1:eb:9a:85:4e,2467,true,-70,Mobile(4H03),49712522104,2
fa:59:71:4e:3d:f6,2462,true,-92,DIRECT-UFLAPTOP-27TC7V6MmsDD,49712522100,2
50:01:d9:76:2c:e0,2462,true,-76,TP3218-55,49712522095,2
90:17:ac:ac:84:cb,2472,true,-69,,49712522092,2
90:17:ac:ac:55:4f,2412,true,-59,,49712522086,2
5c:a8:6a:9e:96:23,2447,true,-76,HUAWEI-E5573-9623,49712522083,2
c0:f2:a2:f0:ea:05,2447,true,-86,MiFi_EA05,49712522079,2
90:17:ac:c0:78:ef,2412,true,-88,,49712522073,2
b8:27:eb:54:02:01,2437,true,-79,Autolabor,49712522069,2
5c:ea:1d:47:90:8a,2437,true,-94,HP-Print-8A-M126,49712522063,2
90:17:ac:ac:7f:ef,2412,true,-72,,49712522046,2
9c:37:f4:04:9e:ef,2412,false,-78,,49710755912,2
90:17:ac:ae:11:af,2412,false,-65,,49710755908,2
90:17:ac:ac:92:2b,2412,false,-64,,49710755905,2
90:17:ac:bf:c8:eb,2412,false,-83,,49710755902,2
90:17:ac:ac:88:0b,2412,false,-54,,49710755898,2
9c:37:f4:04:a1:ef,2412,false,-55,,49710755895,2
9c:37:f4:04:a1:eb,2412,false,-55,,49710755892,2
90:17:ac:ae:11:ab,2412,false,-55,,49710755888,2
b4:43:26:1e:36:8b,2412,false,-78,hw_manage_3680,49710755885,2
90:17:ac:ac:88:0f,2412,false,-54,,49710755882,2
ac:f9:70:89:80:cb,2412,false,-82,hw_manage_80c0,49710755871,2
9c:37:f4:05:77:d1,5825,true,-91,Huawei-Employee,49716145197,3
4a:2c:a0:c8:6d:b2,5805,true,-86,mi8se,49716145189,3
90:17:ac:ab:ed:31,5805,true,-88,Huawei-Employee,49716145186,3
90:17:ac:c0:6f:d1,5805,true,-82,Huawei-Employee,49716145182,3
94:77:2b:bf:05:d0,5805,true,-84,HUAWEI-KYWK6A_5G,49716145176,3
90:17:ac:bf:d9:5f,5805,true,-80,,49716145171,3
d0:76:e7:f2:d5:1c,5785,true,-79,TP-LINK_5G_D51A,49716145168,3
dc:fe:18:82:df:5d,5785,true,-91,vHAG_5G,49716145163,3
48:62:76:03:46:f1,5785,true,-96,Huawei-Employee,49716145156,3
48:62:76:03:46:f3,5785,true,-94,Huawei-Guest,49716145151,3
b0:55:08:74:2b:a4,5785,true,-86,dddd pppp,49716145145,3
b4:43:26:1d:96:91,5765,true,-92,Huawei-Employee,49716145139,3
a0:63:91:49:51:4e,5765,true,-81,Meetingcontrol(4H03)-5G,49716145135,3
48:7d:2e:e9:75:9c,5765,true,-82,TP-LINK_5G_JIAO,49716145132,3
90:17:ac:c0:2c:91,5765,true,-86,Huawei-Employee,49716145126,3
90:17:ac:c0:54:b0,5765,true,-93,wlanaccessv2.0,49716145120,3
90:17:ac:c0:54:b1,5765,true,-92,Huawei-Employee,49716145114,3
ac:f9:70:89:9a:1f,5745,true,-70,,49716145108,3
88:d7:f6:b6:59:e4,5745,true,-77,HWTXM_5G,49716145104,3
b0:95:8e:2e:8b:ae,5745,true,-69,4H-05-5G-121,49716145099,3
ac:f9:70:89:ee:3f,5745,true,-87,,49716145094,3
f0:c8:50:06:a3:dc,5745,true,-92,LCX_Test,49716145089,3
74:d2:1d:a0:87:ec,5745,true,-94,Horus_1H_8D,49716145082,3
00:5a:13:54:0d:cc,5745,true,-92,2F-26培训教室_5G,49716145073,3
90:17:ac:c0:75:ff,5300,true,-75,,49716145066,3
c4:b8:b4:8d:15:44,5280,true,-84,HUAWEI-5GCPE-5G-1541,49716145061,3
8c:6d:77:ec:ec:6c,5280,true,-73,HUAWEI-5GCPE-5G-EC69,49716145057,3
34:0a:98:07:ac:66,5280,true,-79,HUAWEI-5GCPE-5G-AC63,49716145050,3
90:17:ac:ac:43:31,5240,true,-78,Huawei-Employee,49716145046,3
90:17:ac:ab:e8:71,5240,true,-82,Huawei-Employee,49716145042,3
