adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
3C:3A:9C:46:BB:3B,255,10,NA,1,-98,0,1544787534205,127,0
1A:46:4B:86:46:70,255,10,NA,1,-84,0,1544787534208,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-101,0,1544787534248,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-97,0,1544787534249,127,0
D0:03:4B:27:B7:33,255,10,NA,1,-79,0,1544787538286,127,3
01:65:E5:16:F8:E3,255,10,NA,1,-82,0,1544787538306,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-87,0,1544787544253,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-96,0,1544787544256,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-98,0,1544787544259,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-91,0,1544787546258,127,0
23:54:34:36:A9:48,255,10,NA,1,-95,0,1544787546271,127,0
62:D2:44:AC:6E:CA,255,10,NA,1,-92,0,1544787546274,127,2
F2:4A:DA:F2:96:9A,255,10,NA,1,-92,0,1544787546502,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-84,0,1544787546515,127,0
22:35:C4:B6:81:72,255,10,NA,1,-87,0,1544787546518,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-75,0,1544787546542,127,2
FB:82:C6:98:FD:89,255,10,NA,1,-91,0,1544787546545,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-89,0,1544787546549,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-71,0,1544787546552,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-90,0,1544787546563,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-91,0,1544787546567,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-89,0,1544787546586,127,0
5A:5D:3E:29:67:4A,255,10,NA,1,-91,0,1544787546589,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-85,0,1544787546592,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-90,0,1544787546616,127,0
22:35:C4:B6:81:72,255,10,NA,1,-95,0,1544787546645,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-78,0,1544787546648,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-85,0,1544787546655,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-89,0,1544787546679,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-89,0,1544787546713,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-71,0,1544787546720,127,2
12:B0:5C:BC:58:B6,255,10,NA,1,-93,0,1544787546724,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-91,0,1544787546738,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-89,0,1544787546742,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-89,0,1544787546745,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-75,0,1544787546748,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-94,0,1544787546762,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-90,0,1544787546791,127,0
77:03:6D:A6:17:BD,255,10,NA,1,-87,0,1544787546818,127,2
40:16:3B:51:C8:CF,255,10,NA,1,-83,0,1544787546827,127,0
22:35:C4:B6:81:72,255,10,NA,1,-86,0,1544787546830,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-91,0,1544787546848,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-72,0,1544787546857,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-94,0,1544787546873,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-89,0,1544787546891,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-73,0,1544787546896,127,2
3D:C9:62:C5:4B:EE,255,10,NA,1,-100,0,1544787546928,127,0
22:35:C4:B6:81:72,255,10,NA,1,-81,0,1544787546931,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-89,0,1544787546950,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-85,0,1544787546953,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-88,0,1544787546965,127,0
EC:2A:B9:6B:46:0B,255,10,NA,1,-96,0,1544787547012,127,2
CD:4D:12:A9:0A:A2,255,10,NA,1,-95,0,1544787547016,127,0
22:35:C4:B6:81:72,255,10,NA,1,-85,0,1544787547031,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-93,0,1544787547034,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-92,0,1544787547043,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-86,0,1544787547046,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-93,0,1544787547049,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-93,0,1544787547073,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-76,0,1544787547076,127,0
77:03:6D:A6:17:BD,255,10,NA,1,-88,0,1544787547094,127,2
01:65:E5:16:F8:E3,255,10,NA,1,-85,0,1544787547098,127,2
40:16:3B:51:C8:CF,255,10,NA,1,-87,0,1544787547111,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-91,0,1544787547148,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-84,0,1544787547152,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-90,0,1544787547155,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-99,0,1544787547160,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-74,0,1544787547175,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-88,0,1544787547196,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-95,0,1544787547341,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-94,0,1544787547342,127,0
57:47:04:AD:A5:FB,255,10,NA,1,-81,0,1544787547344,127,2
D9:3E:3E:64:1D:49,255,10,NA,1,-89,0,1544787547344,127,0
22:35:C4:B6:81:72,255,10,NA,1,-84,0,1544787547345,127,0
F0:C4:BD:05:56:5D,255,10,NA,1,-92,0,1544787547346,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-85,0,1544787547347,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-83,0,1544787547348,127,2
00:80:7B:F2:67:E1,255,10,NA,1,-91,0,1544787547349,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-94,0,1544787547349,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-98,0,1544787547350,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-90,0,1544787547351,127,0
22:35:C4:B6:81:72,255,10,NA,1,-79,0,1544787547352,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-89,0,1544787547359,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-92,0,1544787547361,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-88,0,1544787547364,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-97,0,1544787547393,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-86,0,1544787547424,127,0
22:35:C4:B6:81:72,255,10,NA,1,-83,0,1544787547445,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-82,0,1544787547450,127,2
D9:3E:3E:64:1D:49,255,10,NA,1,-95,0,1544787547451,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-87,0,1544787547462,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-86,0,1544787547496,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-89,0,1544787547499,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-86,0,1544787547538,127,0
22:35:C4:B6:81:72,255,10,NA,1,-83,0,1544787547562,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-93,0,1544787547565,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-85,0,1544787547572,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-88,0,1544787547577,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-83,0,1544787547581,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-99,0,1544787547584,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-75,0,1544787547592,127,0
57:47:04:AD:A5:FB,255,10,NA,1,-83,0,1544787547605,127,2
CD:96:D0:2D:C3:7C,255,10,NA,1,-90,0,1544787547609,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-95,0,1544787547649,127,0
22:35:C4:B6:81:72,255,10,NA,1,-81,0,1544787547652,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-88,0,1544787547657,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-90,0,1544787547660,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-91,0,1544787547696,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-86,0,1544787547699,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-91,0,1544787547726,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-95,0,1544787547728,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-87,0,1544787547774,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-89,0,1544787547787,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-83,0,1544787547790,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-92,0,1544787547798,127,0
02:B8:01:D4:C8:3E,255,10,NA,1,-86,0,1544787547803,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-78,0,1544787547818,127,2
0A:38:E2:23:B9:E9,255,10,NA,1,-90,0,1544787547828,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-90,0,1544787547835,127,0
EC:96:D6:EC:F2:13,255,10,NA,1,-96,0,1544787547844,127,2
CD:4D:12:A9:0A:A2,255,10,NA,1,-90,0,1544787547848,127,0
23:54:34:36:A9:48,255,10,NA,1,-98,0,1544787547851,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-88,0,1544787547899,127,0
