timestamp,ssid,bssid,frequency,rss,wifiNo,legit
1429531438754,,90:17:ac:ac:55:6b,2457,-57,0,false
1429531438547,,90:17:ac:ac:88:0f,2412,-58,0,false
1429531438471,,90:17:ac:ac:7f:eb,2412,-67,0,false
1429531438514,,90:17:ac:ac:7f:ef,2412,-68,0,false
1429531438460,hw_manage_9a00,ac:f9:70:89:9a:0b,2412,-68,0,false
1429531438531,hw_manage_36c0,b4:43:26:1e:36:cb,2412,-69,0,false
1429531438553,4H-05-5G-121,b0:95:8e:2e:8b:ae,5745,-70,0,false
1429531438741,Meetingcontrol(4H03),a0:63:91:49:51:4f,2452,-70,0,false
1429531438448,,90:17:ac:c0:64:ff,5180,-72,0,false
1429531438725,NETGEAR73-5G,2c:30:33:d5:f6:72,5765,-73,0,false
1429531438760,N1708009_5G,b0:6e:bf:6d:df:14,5260,-76,0,false
1429531438772,NETGEAR73,2c:30:33:d5:f6:73,2472,-76,0,false
1429531438494,,90:17:ac:c0:1a:bf,5180,-77,0,false
1429531438482,,90:17:ac:c0:7f:3f,5180,-79,0,false
1429531438779,HUAWEI-5GCPE-5G-1500,c4:b8:b4:8d:15:03,5300,-80,0,false
1429531438565,HWTXM_5G,88:d7:f6:b6:59:e4,5765,-80,0,false
1429531438525,,90:17:ac:c0:5f:df,5180,-80,0,false
1429531438506,,90:17:ac:bf:d1:1f,5180,-83,0,false
1429531438767,HUAWEI-5GCPE-5G-AC63,34:0a:98:07:ac:66,5260,-84,0,false
1429531438718,Meetingcontrol(4H03)-5G,a0:63:91:49:51:4e,5765,-85,0,false
1429531438466,,9c:37:f4:05:6f:ff,5180,-86,0,false
1429531438520,,90:17:ac:bf:ce:ff,5180,-86,0,false
1429531438537,Huawei-Employee,ac:f9:70:89:9b:71,5240,-87,0,false
1429531438735,HUAWEI-KYWK6A_5G,94:77:2b:bf:05:d0,5785,-87,0,false
1429531438477,AP-74:72:b0:df:b0:44,74:72:b0:df:b0:44,5180,-88,0,false
1429531438454,,90:17:ac:ac:7e:9f,5180,-88,0,false
1429531438500,AP-00:25:92:5d:5c:a3,00:25:92:5d:5c:a3,5180,-89,0,false
1429531438488,,90:17:ac:ac:89:7f,5180,-89,0,false
1429531438559,,b4:43:26:1e:36:7f,5745,-91,0,false
1429531438748,Huawei-Employee,90:17:ac:ab:e8:71,5825,-93,0,false
1429539532202,,90:17:ac:ac:84:cf,2412,-60,1,true
1429539532193,,90:17:ac:ac:84:cb,2467,-62,1,true
1429539532173,4H-05-4G-121,b0:95:8e:2e:8b:ac,2462,-68,1,true
