adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
07:F9:BE:1F:FA:16,255,10,NA,1,-99,0,1544786577897,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-95,0,1544786577900,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-97,0,1544786581147,127,0
15:12:16:8D:20:A8,255,10,NA,1,-85,0,1544786581150,127,0
4D:0B:AB:63:E8:C6,255,10,NA,1,-85,0,1544786581159,127,2
0E:D5:10:71:AD:FD,255,10,NA,1,-92,0,1544786581229,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-97,0,1544786581232,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-94,0,1544786581252,127,0
15:12:16:8D:20:A8,255,10,NA,1,-76,0,1544786581255,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-92,0,1544786581298,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-84,0,1544786581353,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-84,0,1544786581356,127,0
15:12:16:8D:20:A8,255,10,NA,1,-96,0,1544786581368,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-87,0,1544786581421,127,0
07:F9:BE:1F:FA:16,255,10,NA,1,-89,0,1544786581429,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-91,0,1544786581433,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-99,0,1544786581452,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-89,0,1544786581455,127,0
15:12:16:8D:20:A8,255,10,NA,1,-90,0,1544786581464,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-88,0,1544786581513,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-83,0,1544786581517,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-87,0,1544786581546,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-88,0,1544786581550,127,0
15:12:16:8D:20:A8,255,10,NA,1,-81,0,1544786581572,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-84,0,1544786581636,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-98,0,1544786581663,127,0
15:12:16:8D:20:A8,255,10,NA,1,-81,0,1544786581667,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-84,0,1544786581684,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-92,0,1544786581708,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-85,0,1544786581749,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-99,0,1544786581762,127,0
15:12:16:8D:20:A8,255,10,NA,1,-88,0,1544786581765,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-82,0,1544786581815,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-89,0,1544786581818,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-88,0,1544786581835,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-84,0,1544786581841,127,0
07:F9:BE:1F:FA:16,255,10,NA,1,-97,0,1544786581846,127,0
15:12:16:8D:20:A8,255,10,NA,1,-80,0,1544786581879,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-87,0,1544786581947,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-81,0,1544786581950,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-100,0,1544786581973,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-87,0,1544786581976,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-94,0,1544786581988,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-87,0,1544786581991,127,0
17:B5:97:3E:1D:28,255,10,NA,1,-96,0,1544786582009,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-89,0,1544786582042,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-90,0,1544786582062,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-88,0,1544786582064,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-82,0,1544786582097,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-89,0,1544786582120,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-95,0,1544786582123,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-86,0,1544786582140,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-95,0,1544786582144,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-86,0,1544786582180,127,0
15:12:16:8D:20:A8,255,10,NA,1,-77,0,1544786582228,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-87,0,1544786582231,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-92,0,1544786582249,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-88,0,1544786582274,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-89,0,1544786582292,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-93,0,1544786582295,127,0
15:12:16:8D:20:A8,255,10,NA,1,-77,0,1544786582324,127,0
0E:D5:10:71:AD:FD,255,10,NA,1,-102,0,1544786582351,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-89,0,1544786582449,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-95,0,1544786582453,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-84,0,1544786582486,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-84,0,1544786582490,127,0
07:F9:BE:1F:FA:16,255,10,NA,1,-87,0,1544786582493,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-83,0,1544786582498,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-92,0,1544786582602,127,0
15:12:16:8D:20:A8,255,10,NA,1,-90,0,1544786582603,127,0
36:FF:0C:3B:7B:1D,255,10,NA,1,-95,0,1544786582604,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-86,0,1544786582605,127,0
07:F9:BE:1F:FA:16,255,10,NA,1,-85,0,1544786582606,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-92,0,1544786582607,127,0
3E:00:BB:3D:53:31,255,10,NA,1,-82,0,1544786582608,127,0
2A:34:70:8A:BB:8D,255,10,NA,1,-97,0,1544786582608,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-84,0,1544786582609,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-85,0,1544786582614,127,0
07:F9:BE:1F:FA:16,255,10,NA,1,-86,0,1544786582685,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-87,0,1544786582710,127,0
22:49:9B:9D:12:A2,255,10,NA,1,-80,0,1544786582713,127,0
15:12:16:8D:20:A8,255,10,NA,1,-90,0,1544786582716,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-78,0,1544786582769,127,0
07:F9:BE:1F:FA:16,255,10,NA,1,-87,0,1544786582793,127,0
21:92:C5:30:8E:2A,255,10,NA,1,-87,0,1544786582796,127,0
12:CC:0B:CA:C5:B7,255,10,NA,1,-92,0,1544786582818,127,0
15:12:16:8D:20:A8,255,10,NA,1,-84,0,1544786582821,127,0
