adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
6E:84:18:8B:65:5D,255,10,NA,1,-84,0,1544786288264,127,2
06:B9:23:18:43:A6,255,10,NA,1,-94,0,1544786290281,127,0
E0:7E:D7:0C:57:E5,255,10,NA,1,-96,0,1544786290283,127,0
1F:B0:09:08:F2:F9,255,10,NA,1,-77,0,1544786290320,127,0
1A:0D:CE:BD:0B:74,255,10,NA,1,-96,0,1544786290339,127,0
D7:CC:F4:C7:A0:7F,255,10,NA,1,-88,0,1544786290342,127,0
37:65:C1:E9:E6:4E,255,10,NA,1,-70,0,1544786292352,127,0
CD:46:49:84:08:50,255,10,NA,1,-97,0,1544786292355,127,0
6F:B8:01:87:22:40,255,10,NA,1,-86,0,1544786292359,127,2
E1:7F:D8:0D:58:E6,255,10,NA,1,-95,0,1544786292364,127,0
17:B5:97:3E:1D:28,255,10,NA,1,-85,0,1544786292368,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-96,0,1544786292372,127,0
C6:30:91:68:5E:34,255,10,NA,1,-86,0,1544786298282,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-77,0,1544786298286,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-83,0,1544786298290,127,0
35:3A:F6:58:95:74,255,10,NA,1,-100,0,1544786298294,127,0
17:B5:97:3E:1D:28,255,10,NA,1,-77,0,1544786298297,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-93,0,1544786298300,127,0
CE:47:4A:85:09:51,255,10,NA,1,-80,0,1544786298306,127,0
EE:97:58:42:6F:25,255,10,NA,1,-88,0,1544786298309,127,0
EC:79:FC:3A:52:7A,255,10,NA,1,-86,0,1544786298312,127,2
CE:4D:A4:3A:1C:E5,255,10,NA,1,-87,0,1544786300322,127,0
CE:4D:A4:3A:1C:E5,255,10,NA,1,-85,0,1544786300610,127,0
37:65:C1:E9:E6:4E,255,10,NA,1,-63,0,1544786300612,127,0
57:A4:9E:6D:91:D6,255,10,NA,1,-86,0,1544786300613,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-93,0,1544786300615,127,0
1F:B0:09:08:F2:F9,255,10,NA,1,-69,0,1544786300616,127,0
CE:47:4A:85:09:51,255,10,NA,1,-85,0,1544786300618,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-90,0,1544786300619,127,0
D3:90:09:E2:49:2E,255,10,NA,1,-95,0,1544786300621,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-93,0,1544786300622,127,0
EC:BE:FA:2C:A3:EC,255,10,NA,1,-90,0,1544786300624,127,0
35:3A:F6:58:95:74,255,10,NA,1,-86,0,1544786300625,127,0
64:1D:7B:E0:88:93,255,10,NA,1,-94,0,1544786300627,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-87,0,1544786300628,127,0
E8:60:35:C8:0E:40,255,10,NA,1,-90,0,1544786300630,127,0
17:B5:97:3E:1D:28,255,10,NA,1,-62,0,1544786300631,127,0
CF:96:80:00:46:A7,255,10,NA,1,-96,0,1544786300633,127,0
05:23:C2:0E:30:F9,255,10,NA,1,-76,0,1544786300642,127,0
E8:19:D4:D9:D3:D6,255,10,NA,1,-99,0,1544786300643,127,0
40:16:3B:52:CF:59,255,10,NA,1,-92,0,1544786300645,127,0
0B:B1:03:5C:57:D1,255,10,NA,1,-80,0,1544786300647,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-89,0,1544786300649,127,0
1A:0D:CE:BD:0B:74,255,10,NA,1,-70,0,1544786300653,127,0
2F:50:29:73:04:6A,255,10,NA,1,-83,0,1544786300654,127,0
1F:B0:09:08:F2:F9,255,10,NA,1,-70,0,1544786300656,127,0
F9:77:E0:01:22:74,255,10,NA,1,-92,0,1544786300677,127,0
D3:90:09:E2:49:2E,255,10,NA,1,-91,0,1544786300679,127,0
CD:46:49:84:08:50,255,10,NA,1,-87,0,1544786300690,127,0
E9:61:36:C9:0F:41,255,10,NA,1,-84,0,1544786300693,127,0
35:3A:F6:58:95:74,255,10,NA,1,-87,0,1544786300695,127,0
E7:EE:85:CE:BD:A9,255,10,NA,1,-96,0,1544786300698,127,0
06:B9:23:18:43:A6,255,10,NA,1,-98,0,1544786300701,127,0
F8:76:DF:00:21:73,255,10,NA,1,-96,0,1544786300703,127,0
17:B5:97:3E:1D:28,255,10,NA,1,-64,0,1544786300713,127,0
F9:CB:EF:DA:F5:E5,255,10,NA,1,-96,0,1544786300722,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-93,0,1544786300724,127,0
37:65:C1:E9:E6:4E,255,10,NA,1,-79,0,1544786300746,127,0
CD:4C:A3:39:1B:E4,255,10,NA,1,-92,0,1544786300749,127,0
1A:0D:CE:BD:0B:74,255,10,NA,1,-74,0,1544786300752,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-89,0,1544786300756,127,0
57:A4:9E:6D:91:D6,255,10,NA,1,-77,0,1544786300760,127,0
F4:4F:1B:B1:72:0F,255,10,NA,1,-92,0,1544786300763,127,0
D6:CB:F3:C6:9F:7E,255,10,NA,1,-91,0,1544786300768,127,0
35:AF:9E:37:AD:59,255,10,NA,1,-96,0,1544786300777,127,0
CE:47:4A:85:09:51,255,10,NA,1,-83,0,1544786300781,127,0
E1:7F:D8:0D:58:E6,255,10,NA,1,-86,0,1544786300784,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-85,0,1544786300810,127,0
00:AE:10:EE:7E:47,255,10,NA,1,-93,0,1544786300826,127,0
57:C1:A2:B9:7B:52,255,10,NA,1,-70,0,1544786300837,127,2
58:4F:A5:57:6E:BF,255,10,NA,1,-97,0,1544786300841,127,0
0B:B1:03:5C:57:D1,255,10,NA,1,-82,0,1544786300850,127,0
C5:E5:57:A4:88:CB,255,10,NA,1,-96,0,1544786300853,127,0
CE:4D:A4:3A:1C:E5,255,10,NA,1,-83,0,1544786300861,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-89,0,1544786300864,127,0
2F:50:29:73:04:6A,255,10,NA,1,-83,0,1544786300867,127,0
