adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
D9:3E:3E:64:1D:49,255,10,NA,1,-91,0,1544787459634,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-73,0,1544787459637,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-89,0,1544787459660,127,0
62:D2:44:AC:6E:CA,255,10,NA,1,-82,0,1544787459677,127,2
CD:96:D0:2D:C3:7C,255,10,NA,1,-93,0,1544787459681,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-99,0,1544787459686,127,0
EC:B3:56:F2:BB:14,255,10,NA,1,-92,0,1544787459708,127,2
40:16:3B:51:C8:CF,255,10,NA,1,-88,0,1544787459711,127,0
22:35:C4:B6:81:72,255,10,NA,1,-76,0,1544787459720,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-88,0,1544787459722,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-74,0,1544787459743,127,0
D0:03:4B:27:B7:33,255,10,NA,1,-69,0,1544787459779,127,3
01:65:E5:16:F8:E3,255,10,NA,1,-69,0,1544787459781,127,2
D4:6F:6D:FC:59:95,255,10,NA,1,-94,0,1544787459784,127,0
57:47:04:AD:A5:FB,255,10,NA,1,-78,0,1544787459793,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-88,0,1544787459795,127,0
77:03:6D:A6:17:BD,255,10,NA,1,-84,0,1544787459808,127,2
22:35:C4:B6:81:72,255,10,NA,1,-83,0,1544787459816,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-87,0,1544787459840,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-81,0,1544787459851,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-81,0,1544787459854,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-89,0,1544787459867,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-91,0,1544787459870,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-95,0,1544787459905,127,0
22:35:C4:B6:81:72,255,10,NA,1,-83,0,1544787459910,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-88,0,1544787459913,127,0
4F:A3:D5:96:BE:D8,255,10,NA,1,-86,0,1544787459934,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-70,0,1544787459938,127,2
12:B0:5C:BC:58:B6,255,10,NA,1,-93,0,1544787459941,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-89,0,1544787459943,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-87,0,1544787460020,127,0
22:35:C4:B6:81:72,255,10,NA,1,-85,0,1544787460032,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-85,0,1544787460034,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-93,0,1544787460036,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-88,0,1544787460043,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-96,0,1544787460046,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-101,0,1544787460055,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-84,0,1544787460058,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-95,0,1544787460074,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-86,0,1544787460095,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-89,0,1544787460098,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-88,0,1544787460116,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-75,0,1544787460130,127,2
22:35:C4:B6:81:72,255,10,NA,1,-88,0,1544787460134,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-99,0,1544787460139,127,0
57:47:04:AD:A5:FB,255,10,NA,1,-77,0,1544787460167,127,2
40:16:3B:51:C8:CF,255,10,NA,1,-75,0,1544787460170,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-85,0,1544787460180,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-95,0,1544787460229,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-87,0,1544787460231,127,0
22:35:C4:B6:81:72,255,10,NA,1,-91,0,1544787460236,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-90,0,1544787460240,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-88,0,1544787460267,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-88,0,1544787460270,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-91,0,1544787460273,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-84,0,1544787460282,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-90,0,1544787460286,127,0
EC:08:9C:E1:18:36,255,10,NA,1,-97,0,1544787460300,127,2
CD:96:D0:2D:C3:7C,255,10,NA,1,-88,0,1544787460302,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-77,0,1544787460318,127,2
40:16:3B:51:C8:CF,255,10,NA,1,-85,0,1544787460320,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-88,0,1544787460335,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-93,0,1544787460337,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-87,0,1544787460338,127,0
22:35:C4:B6:81:72,255,10,NA,1,-91,0,1544787460357,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-89,0,1544787460381,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-84,0,1544787460384,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-90,0,1544787460408,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-90,0,1544787460411,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-92,0,1544787460445,127,0
22:35:C4:B6:81:72,255,10,NA,1,-93,0,1544787460449,127,0
23:54:34:36:A9:48,255,10,NA,1,-96,0,1544787460452,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-87,0,1544787460456,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-96,0,1544787460460,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-85,0,1544787460464,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-89,0,1544787460470,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-78,0,1544787460488,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-91,0,1544787460492,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-90,0,1544787460516,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-92,0,1544787460519,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-84,0,1544787460550,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-91,0,1544787460553,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-95,0,1544787460563,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-94,0,1544787460566,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-77,0,1544787460594,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-95,0,1544787460612,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-82,0,1544787460615,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-90,0,1544787460653,127,0
22:35:C4:B6:81:72,255,10,NA,1,-83,0,1544787460662,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-99,0,1544787460666,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-75,0,1544787460669,127,2
E4:7D:BD:2C:B8:69,255,10,NA,1,-99,0,1544787460676,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-95,0,1544787460680,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-86,0,1544787460696,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-80,0,1544787460699,127,0
EF:C3:BC:04:55:5C,255,10,NA,1,-99,0,1544787460712,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-96,0,1544787460747,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-89,0,1544787460764,127,0
40:16:3B:51:C8:CF,255,10,NA,1,-80,0,1544787460775,127,0
22:35:C4:B6:81:72,255,10,NA,1,-92,0,1544787460779,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-92,0,1544787460782,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-72,0,1544787460827,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-87,0,1544787460851,127,2
0A:38:E2:23:B9:E9,255,10,NA,1,-97,0,1544787460855,127,0
23:54:34:36:A9:48,255,10,NA,1,-99,0,1544787460859,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-90,0,1544787460882,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-89,0,1544787460886,127,0
22:35:C4:B6:81:72,255,10,NA,1,-85,0,1544787460889,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-94,0,1544787460895,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-91,0,1544787460898,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-73,0,1544787460912,127,0
CD:4D:12:A9:0A:A2,255,10,NA,1,-93,0,1544787460915,127,0
3D:C9:62:C5:4B:EE,255,10,NA,1,-98,0,1544787460946,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-88,0,1544787460959,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-95,0,1544787460963,127,0
22:35:C4:B6:81:72,255,10,NA,1,-87,0,1544787460975,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-93,0,1544787460978,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-98,0,1544787460982,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-75,0,1544787461116,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-88,0,1544787461117,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-91,0,1544787461118,127,0
01:65:E5:16:F8:E3,255,10,NA,1,-72,0,1544787461119,127,2
23:54:34:36:A9:48,255,10,NA,1,-94,0,1544787461119,127,0
12:B0:5C:BC:58:B6,255,10,NA,1,-92,0,1544787461120,127,0
00:80:7B:F2:67:E1,255,10,NA,1,-88,0,1544787461121,127,0
22:35:C4:B6:81:72,255,10,NA,1,-82,0,1544787461122,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-87,0,1544787461123,127,0
D9:3E:3E:64:1D:49,255,10,NA,1,-95,0,1544787461123,127,0
C0:01:CA:1F:4B:58,255,10,NA,1,-94,0,1544787461124,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-72,0,1544787461125,127,0
