adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-87,0,1544786770395,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-65,0,1544786770399,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-73,0,1544786770467,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-90,0,1544786770470,127,0
D4:6F:6D:FC:59:95,255,10,NA,1,-95,0,1544786770514,127,0
1A:C1:4A:18:08:E0,255,10,NA,1,-99,0,1544786770516,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-61,0,1544786770553,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-100,0,1544786770557,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-88,0,1544786770575,127,0
FB:82:C6:98:FD:89,255,10,NA,1,-96,0,1544786770614,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-66,0,1544786770617,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-83,0,1544786770676,127,0
15:12:16:8D:20:A8,255,10,NA,1,-93,0,1544786770694,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-62,0,1544786770703,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-65,0,1544786770770,127,0
0A:38:E2:23:B9:E9,255,10,NA,1,-99,0,1544786770773,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-82,0,1544786770787,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-99,0,1544786770790,127,0
15:12:16:8D:20:A8,255,10,NA,1,-96,0,1544786770853,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-59,0,1544786770856,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-73,0,1544786770919,127,0
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-87,0,1544786770981,127,2
33:AB:D8:E7:24:92,255,10,NA,1,-88,0,1544786770984,127,0
15:12:16:8D:20:A8,255,10,NA,1,-93,0,1544786771003,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-70,0,1544786771072,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-76,0,1544786771105,127,0
15:12:16:8D:20:A8,255,10,NA,1,-89,0,1544786771108,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-75,0,1544786771226,127,0
4D:0B:AB:63:E8:C6,255,10,NA,1,-73,0,1544786771290,127,2
33:AB:D8:E7:24:92,255,10,NA,1,-81,0,1544786771308,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-93,0,1544786771311,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-67,0,1544786771319,127,0
15:12:16:8D:20:A8,255,10,NA,1,-93,0,1544786771322,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-71,0,1544786771401,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-92,0,1544786771404,127,0
77:03:6D:A6:17:BD,255,10,NA,1,-86,0,1544786771467,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-67,0,1544786771485,127,0
4D:0B:AB:63:E8:C6,255,10,NA,1,-63,0,1544786771533,127,2
15:12:16:8D:20:A8,255,10,NA,1,-94,0,1544786771536,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-73,0,1544786771549,127,0
68:D5:EA:A1:BC:CC,255,10,NA,1,-88,0,1544786771579,127,2
28:C1:82:D5:EA:3C,255,10,NA,1,-101,0,1544786771626,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-79,0,1544786771629,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-67,0,1544786771720,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-85,0,1544786771723,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-99,0,1544786771777,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-65,0,1544786771793,127,0
4D:0B:AB:63:E8:C6,255,10,NA,1,-68,0,1544786771831,127,2
33:AB:D8:E7:24:92,255,10,NA,1,-86,0,1544786771835,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-71,0,1544786771838,127,0
15:12:16:8D:20:A8,255,10,NA,1,-91,0,1544786771883,127,0
0F:35:02:0D:36:11,255,10,NA,1,-97,0,1544786771887,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-88,0,1544786771929,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-70,0,1544786771951,127,0
CD:96:D0:2D:C3:7C,255,10,NA,1,-99,0,1544786771954,127,0
F2:4A:DA:F2:96:9A,255,10,NA,1,-98,0,1544786771979,127,0
E4:7D:BD:2C:B8:69,255,10,NA,1,-68,0,1544786771982,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-93,0,1544786772010,127,0
E0:FE:13:46:36:D6,255,10,AirCube 000006A6,1,-97,0,1544786772030,127,2
33:AB:D8:E7:24:92,255,10,NA,1,-85,0,1544786772038,127,0
28:C1:82:D5:EA:3C,255,10,NA,1,-96,0,1544786772157,127,0
15:12:16:8D:20:A8,255,10,NA,1,-88,0,1544786772159,127,0
5A:E5:C3:42:20:EE,255,10,NA,1,-81,0,1544786772165,127,2
4D:0B:AB:63:E8:C6,255,10,NA,1,-72,0,1544786772168,127,2
68:D5:EA:A1:BC:CC,255,10,NA,1,-82,0,1544786772172,127,2
C0:48:E6:AA:DA:A5,255,10,NA,1,-62,0,1544786772174,127,0
04:52:C7:CF:A4:0D,255,10,LE-Bose Revolve+ SoundLink,1,-83,0,1544786772175,127,3
E4:7D:BD:2C:B8:69,255,10,NA,1,-69,0,1544786772177,127,0
33:AB:D8:E7:24:92,255,10,NA,1,-87,0,1544786772178,127,0
D8:E0:E1:1B:9B:65,255,10,NA,1,-93,0,1544786772180,127,0
4D:F1:28:70:17:AA,255,10,NA,1,-86,0,1544786772184,127,2
3E:00:BB:3D:53:31,255,10,NA,1,-99,0,1544786772185,127,0
